config,stage,seed,k,lofo_r2
"lr=0.05, depth=6, lam=0.1(154)",STAGE 2/6 depth+lam,42,340,0.4890130241268344
"lr=0.05, depth=6, lam=0.1(154)",STAGE 2/6 depth+lam,42,350,0.489242147334865
"lr=0.05, depth=6, lam=0.1(154)",STAGE 2/6 depth+lam,42,360,0.4896360900342927
"lr=0.05, depth=6, lam=0.1(154)",STAGE 2/6 depth+lam,42,370,0.4894799231720437
"lr=0.05, depth=6, lam=0.1(154)",STAGE 2/6 depth+lam,42,380,0.4889447336218823
"lr=0.05, depth=6, lam=0.1(154)",STAGE 2/6 depth+lam,42,390,0.4892233316397927
"lr=0.05, depth=6, lam=0.1(154)",STAGE 2/6 depth+lam,42,400,0.489389723685554
"lr=0.05, depth=6, lam=0.1(154)",STAGE 2/6 depth+lam,42,410,0.4890957714135835
"lr=0.05, depth=6, lam=0.1(154)",STAGE 2/6 depth+lam,42,420,0.4888238234403271
"lr=0.05, depth=6, lam=0.1(154)",STAGE 2/6 depth+lam,42,430,0.4892740452761398
"lr=0.05, depth=6, lam=0.1(154)",STAGE 2/6 depth+lam,42,440,0.4892334650268003
"lr=0.05, depth=6, lam=0.1(154)",STAGE 2/6 depth+lam,42,450,0.4890426518126136
"lr=0.05, depth=6, lam=0.1(154)",STAGE 2/6 depth+lam,42,500,0.4889534946966475
"lr=0.05, depth=6, lam=0.1(154)",STAGE 2/6 depth+lam,42,550,0.4891903352706429
"lr=0.05, depth=6, lam=0.1(154)",STAGE 2/6 depth+lam,42,600,0.488641808450402
"lr=0.05, depth=6, lam=0.1(154)",STAGE 2/6 depth+lam,42,650,0.4886953836799852
"lr=0.05, depth=6, lam=0.1(154)",STAGE 2/6 depth+lam,42,700,0.4889582430304359
"lr=0.05, depth=6, lam=0.1(154)",STAGE 2/6 depth+lam,42,750,0.4886666434523125
"lr=0.05, depth=6, lam=0.1(154)",STAGE 2/6 depth+lam,42,800,0.4884007885167811
"lr=0.05, depth=6, lam=0.1(154)",STAGE 2/6 depth+lam,42,850,0.4882428249102333
"lr=0.05, depth=6, lam=0.1(154)",STAGE 2/6 depth+lam,42,900,0.4878319782813317
"lr=0.05, depth=6, lam=0.1(154)",STAGE 2/6 depth+lam,42,950,0.4872256260041095
"lr=0.05, depth=6, lam=0.1(154)",STAGE 2/6 depth+lam,42,1000,0.4874367228201092
"lr=0.05, depth=6, lam=0.1(154)",STAGE 2/6 depth+lam,42,1050,0.4876569737640889
"lr=0.05, depth=6, lam=0.1(154)",STAGE 2/6 depth+lam,42,1100,0.4874876289193816
"lr=0.05, depth=6, lam=0.1(154)",STAGE 2/6 depth+lam,42,1150,0.4872560262120763
"lr=0.05, depth=6, lam=0.1(154)",STAGE 2/6 depth+lam,42,1200,0.4873012210953871
"lr=0.05, depth=6, lam=0.1(154)",STAGE 2/6 depth+lam,42,1250,0.4871238534488996
"lr=0.05, depth=6, lam=0.1(154)",STAGE 2/6 depth+lam,42,1300,0.4868931932495185
"lr=0.05, depth=6, lam=0.1(154)",STAGE 2/6 depth+lam,42,1350,0.4868138470146004
"lr=0.05, depth=6, lam=0.1(154)",STAGE 2/6 depth+lam,42,1400,0.4860894782974436
"lr=0.05, depth=6, lam=0.1(154)",STAGE 2/6 depth+lam,42,1450,0.4862163527933826
"lr=0.05, depth=6, lam=0.1(154)",STAGE 2/6 depth+lam,42,1500,0.4863260086553155
"lr=0.05, depth=6, lam=0.3(462)",STAGE 2/6 depth+lam,42,50,0.4479711060906504
"lr=0.05, depth=6, lam=0.3(462)",STAGE 2/6 depth+lam,42,100,0.4729724709757621
"lr=0.05, depth=6, lam=0.3(462)",STAGE 2/6 depth+lam,42,150,0.4795330404003298
"lr=0.05, depth=6, lam=0.3(462)",STAGE 2/6 depth+lam,42,200,0.4801091074178668
"lr=0.05, depth=6, lam=0.3(462)",STAGE 2/6 depth+lam,42,250,0.4824105751577041
"lr=0.05, depth=6, lam=0.3(462)",STAGE 2/6 depth+lam,42,260,0.4828626641689221
"lr=0.05, depth=6, lam=0.3(462)",STAGE 2/6 depth+lam,42,270,0.4827668645914075
"lr=0.05, depth=6, lam=0.3(462)",STAGE 2/6 depth+lam,42,280,0.4829687241240483
"lr=0.05, depth=6, lam=0.3(462)",STAGE 2/6 depth+lam,42,290,0.4835018572794824
"lr=0.05, depth=6, lam=0.3(462)",STAGE 2/6 depth+lam,42,300,0.4839685437699994
"lr=0.05, depth=6, lam=0.3(462)",STAGE 2/6 depth+lam,42,310,0.4839688752816222
"lr=0.05, depth=6, lam=0.3(462)",STAGE 2/6 depth+lam,42,320,0.4839304705677567
"lr=0.05, depth=6, lam=0.3(462)",STAGE 2/6 depth+lam,42,330,0.4839173113923321
"lr=0.05, depth=6, lam=0.3(462)",STAGE 2/6 depth+lam,42,340,0.4836013316939623
"lr=0.05, depth=6, lam=0.3(462)",STAGE 2/6 depth+lam,42,350,0.4836150256350463
"lr=0.05, depth=6, lam=0.3(462)",STAGE 2/6 depth+lam,42,360,0.4834420101886749
"lr=0.05, depth=6, lam=0.3(462)",STAGE 2/6 depth+lam,42,370,0.4829913751393703
"lr=0.05, depth=6, lam=0.3(462)",STAGE 2/6 depth+lam,42,380,0.48309907513538
"lr=0.05, depth=6, lam=0.3(462)",STAGE 2/6 depth+lam,42,390,0.4834505938646452
"lr=0.05, depth=6, lam=0.3(462)",STAGE 2/6 depth+lam,42,400,0.4834577136268438
"lr=0.05, depth=6, lam=0.3(462)",STAGE 2/6 depth+lam,42,450,0.4830146426501088
"lr=0.05, depth=6, lam=0.3(462)",STAGE 2/6 depth+lam,42,500,0.4826806583187354
"lr=0.05, depth=6, lam=0.3(462)",STAGE 2/6 depth+lam,42,550,0.4829018364044153
"lr=0.05, depth=6, lam=0.3(462)",STAGE 2/6 depth+lam,42,600,0.4821772943998194
"lr=0.05, depth=6, lam=0.3(462)",STAGE 2/6 depth+lam,42,650,0.4817406937271253
"lr=0.05, depth=6, lam=0.3(462)",STAGE 2/6 depth+lam,42,700,0.4826178834056545
"lr=0.05, depth=6, lam=0.3(462)",STAGE 2/6 depth+lam,42,750,0.4820055068610164
"lr=0.05, depth=6, lam=0.3(462)",STAGE 2/6 depth+lam,42,800,0.4818210070068834
"lr=0.05, depth=6, lam=0.3(462)",STAGE 2/6 depth+lam,42,850,0.481691917151835
"lr=0.05, depth=6, lam=0.3(462)",STAGE 2/6 depth+lam,42,900,0.481532734057581
"lr=0.05, depth=6, lam=0.3(462)",STAGE 2/6 depth+lam,42,950,0.4815730384424456
"lr=0.05, depth=6, lam=0.3(462)",STAGE 2/6 depth+lam,42,1000,0.4811363588623918
"lr=0.05, depth=6, lam=0.3(462)",STAGE 2/6 depth+lam,42,1050,0.4805581525051714
"lr=0.05, depth=6, lam=0.3(462)",STAGE 2/6 depth+lam,42,1100,0.4796849245700747
"lr=0.05, depth=6, lam=0.3(462)",STAGE 2/6 depth+lam,42,1150,0.4790963637791526
"lr=0.05, depth=6, lam=0.3(462)",STAGE 2/6 depth+lam,42,1200,0.478798394810121
"lr=0.05, depth=6, lam=0.3(462)",STAGE 2/6 depth+lam,42,1250,0.478691792310096
"lr=0.05, depth=6, lam=0.3(462)",STAGE 2/6 depth+lam,42,1300,0.4781517738206885
"lr=0.05, depth=6, lam=0.3(462)",STAGE 2/6 depth+lam,42,1350,0.4779339599884689
"lr=0.05, depth=6, lam=0.3(462)",STAGE 2/6 depth+lam,42,1400,0.4776775751921218
"lr=0.05, depth=6, lam=0.3(462)",STAGE 2/6 depth+lam,42,1450,0.4772188049820728
"lr=0.05, depth=6, lam=0.3(462)",STAGE 2/6 depth+lam,42,1500,0.4767973929180162
DEFAULT (inherited),STAGE 3/6 mcw,42,50,0.4385565405864009
DEFAULT (inherited),STAGE 3/6 mcw,42,100,0.477995635948151
DEFAULT (inherited),STAGE 3/6 mcw,42,150,0.483738397949398
DEFAULT (inherited),STAGE 3/6 mcw,42,160,0.4860651810985686
DEFAULT (inherited),STAGE 3/6 mcw,42,170,0.4867066048238204
DEFAULT (inherited),STAGE 3/6 mcw,42,180,0.4872039766273687
DEFAULT (inherited),STAGE 3/6 mcw,42,190,0.4867257652301956
DEFAULT (inherited),STAGE 3/6 mcw,42,200,0.4873491745395464
DEFAULT (inherited),STAGE 3/6 mcw,42,210,0.4874615239185129
DEFAULT (inherited),STAGE 3/6 mcw,42,220,0.4872171356167271
DEFAULT (inherited),STAGE 3/6 mcw,42,230,0.487653566710556
DEFAULT (inherited),STAGE 3/6 mcw,42,240,0.4867776088761022
DEFAULT (inherited),STAGE 3/6 mcw,42,250,0.4868778930139595
DEFAULT (inherited),STAGE 3/6 mcw,42,260,0.4870001058643664
DEFAULT (inherited),STAGE 3/6 mcw,42,270,0.4874131276126942
DEFAULT (inherited),STAGE 3/6 mcw,42,280,0.4871599108548486
DEFAULT (inherited),STAGE 3/6 mcw,42,290,0.486787737569006
DEFAULT (inherited),STAGE 3/6 mcw,42,300,0.48599285896932
DEFAULT (inherited),STAGE 3/6 mcw,42,350,0.4866537327576291
DEFAULT (inherited),STAGE 3/6 mcw,42,400,0.4849819825182051
DEFAULT (inherited),STAGE 3/6 mcw,42,450,0.4845458528389615
DEFAULT (inherited),STAGE 3/6 mcw,42,500,0.484302777563118
DEFAULT (inherited),STAGE 3/6 mcw,42,550,0.4838178955712386
DEFAULT (inherited),STAGE 3/6 mcw,42,600,0.4840069155815856
DEFAULT (inherited),STAGE 3/6 mcw,42,650,0.484081358407056
DEFAULT (inherited),STAGE 3/6 mcw,42,700,0.4845517350468262
DEFAULT (inherited),STAGE 3/6 mcw,42,750,0.4846320473454961
DEFAULT (inherited),STAGE 3/6 mcw,42,800,0.4846681089779032
DEFAULT (inherited),STAGE 3/6 mcw,42,850,0.4843257091687901
DEFAULT (inherited),STAGE 3/6 mcw,42,900,0.4839496453858315
DEFAULT (inherited),STAGE 3/6 mcw,42,950,0.4834197631771219
DEFAULT (inherited),STAGE 3/6 mcw,42,1000,0.4827593319357364
DEFAULT (inherited),STAGE 3/6 mcw,42,1050,0.4824794447462254
DEFAULT (inherited),STAGE 3/6 mcw,42,1100,0.4820517166453579
DEFAULT (inherited),STAGE 3/6 mcw,42,1150,0.4824641424235432
DEFAULT (inherited),STAGE 3/6 mcw,42,1200,0.4819517162654626
DEFAULT (inherited),STAGE 3/6 mcw,42,1250,0.4817425408195546
DEFAULT (inherited),STAGE 3/6 mcw,42,1300,0.481901124197325
DEFAULT (inherited),STAGE 3/6 mcw,42,1350,0.4818179479918125
DEFAULT (inherited),STAGE 3/6 mcw,42,1400,0.481847805267154
DEFAULT (inherited),STAGE 3/6 mcw,42,1450,0.4815346154126153
DEFAULT (inherited),STAGE 3/6 mcw,42,1500,0.4814327259118265
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.002(25)",STAGE 3/6 mcw,42,50,0.4385561911150534
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.002(25)",STAGE 3/6 mcw,42,100,0.4779935169058523
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.002(25)",STAGE 3/6 mcw,42,150,0.4837356707274796
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.002(25)",STAGE 3/6 mcw,42,160,0.4860649912242619
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.002(25)",STAGE 3/6 mcw,42,170,0.4867459871669285
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.002(25)",STAGE 3/6 mcw,42,180,0.4872426821512562
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.002(25)",STAGE 3/6 mcw,42,190,0.4868444959281089
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.002(25)",STAGE 3/6 mcw,42,200,0.4874111421058766
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.002(25)",STAGE 3/6 mcw,42,210,0.4870021510211424
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.002(25)",STAGE 3/6 mcw,42,220,0.4874321804388376
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.002(25)",STAGE 3/6 mcw,42,230,0.4878811504458654
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.002(25)",STAGE 3/6 mcw,42,240,0.4873094798597303
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.002(25)",STAGE 3/6 mcw,42,250,0.4873013705855162
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.002(25)",STAGE 3/6 mcw,42,260,0.4874425640588281
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.002(25)",STAGE 3/6 mcw,42,270,0.4876048633965031
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.002(25)",STAGE 3/6 mcw,42,280,0.4876091834198917
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.002(25)",STAGE 3/6 mcw,42,290,0.487312960050946
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.002(25)",STAGE 3/6 mcw,42,300,0.4863240681694016
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.002(25)",STAGE 3/6 mcw,42,350,0.4867089615460201
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.002(25)",STAGE 3/6 mcw,42,400,0.4853965400719169
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.002(25)",STAGE 3/6 mcw,42,450,0.4854987918294846
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.002(25)",STAGE 3/6 mcw,42,500,0.4856918518106742
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.002(25)",STAGE 3/6 mcw,42,550,0.4846206533452711
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.002(25)",STAGE 3/6 mcw,42,600,0.4846349520353733
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.002(25)",STAGE 3/6 mcw,42,650,0.4852179344784498
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.002(25)",STAGE 3/6 mcw,42,700,0.4848117584791048
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.002(25)",STAGE 3/6 mcw,42,750,0.4847645653404743
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.002(25)",STAGE 3/6 mcw,42,800,0.4844554510431011
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.002(25)",STAGE 3/6 mcw,42,850,0.4842125727476355
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.002(25)",STAGE 3/6 mcw,42,900,0.4840676394160462
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.002(25)",STAGE 3/6 mcw,42,950,0.4840944865256937
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.002(25)",STAGE 3/6 mcw,42,1000,0.4830053665230192
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.002(25)",STAGE 3/6 mcw,42,1050,0.4827217375345198
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.002(25)",STAGE 3/6 mcw,42,1100,0.482521898527172
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.002(25)",STAGE 3/6 mcw,42,1150,0.4825144890565932
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.002(25)",STAGE 3/6 mcw,42,1200,0.4818898290779887
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.002(25)",STAGE 3/6 mcw,42,1250,0.4818651239465611
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.002(25)",STAGE 3/6 mcw,42,1300,0.4821243820634052
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.002(25)",STAGE 3/6 mcw,42,1350,0.4825524143441154
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.002(25)",STAGE 3/6 mcw,42,1400,0.4826161764930152
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.002(25)",STAGE 3/6 mcw,42,1450,0.4828503091404246
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.002(25)",STAGE 3/6 mcw,42,1500,0.483079675533079
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.02(246)",STAGE 3/6 mcw,42,50,0.4379908862162519
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.02(246)",STAGE 3/6 mcw,42,100,0.479508810547628
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.02(246)",STAGE 3/6 mcw,42,150,0.4852817055439622
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.02(246)",STAGE 3/6 mcw,42,160,0.4867232272013887
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.02(246)",STAGE 3/6 mcw,42,170,0.4873578033213772
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.02(246)",STAGE 3/6 mcw,42,180,0.4879603538000124
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.02(246)",STAGE 3/6 mcw,42,190,0.4877812739240107
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.02(246)",STAGE 3/6 mcw,42,200,0.4878657036069208
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.02(246)",STAGE 3/6 mcw,42,210,0.4868491595294585
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.02(246)",STAGE 3/6 mcw,42,220,0.4866855630797646
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.02(246)",STAGE 3/6 mcw,42,230,0.4871075808107906
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.02(246)",STAGE 3/6 mcw,42,240,0.4871457422039612
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.02(246)",STAGE 3/6 mcw,42,250,0.4875968879599315
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.02(246)",STAGE 3/6 mcw,42,260,0.4874403704272728
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.02(246)",STAGE 3/6 mcw,42,270,0.4882260604162322
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.02(246)",STAGE 3/6 mcw,42,280,0.4878284234435468
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.02(246)",STAGE 3/6 mcw,42,290,0.4874586931548076
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.02(246)",STAGE 3/6 mcw,42,300,0.4876494973448629
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.02(246)",STAGE 3/6 mcw,42,310,0.4875563971461431
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.02(246)",STAGE 3/6 mcw,42,320,0.4877765048640911
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.02(246)",STAGE 3/6 mcw,42,330,0.4874221019606698
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.02(246)",STAGE 3/6 mcw,42,340,0.4875979501835852
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.02(246)",STAGE 3/6 mcw,42,350,0.487621538410989
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.02(246)",STAGE 3/6 mcw,42,400,0.4868813687113449
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.02(246)",STAGE 3/6 mcw,42,450,0.4873349416296182
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.02(246)",STAGE 3/6 mcw,42,500,0.4862217875691995
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.02(246)",STAGE 3/6 mcw,42,550,0.4856122438698946
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.02(246)",STAGE 3/6 mcw,42,600,0.4865730774718457
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.02(246)",STAGE 3/6 mcw,42,650,0.4871251053478033
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.02(246)",STAGE 3/6 mcw,42,700,0.4861809906666656
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.02(246)",STAGE 3/6 mcw,42,750,0.4857321092711303
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.02(246)",STAGE 3/6 mcw,42,800,0.4854330892097174
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.02(246)",STAGE 3/6 mcw,42,850,0.4852200658140073
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.02(246)",STAGE 3/6 mcw,42,900,0.4846916381959484
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.02(246)",STAGE 3/6 mcw,42,950,0.4850755826513325
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.02(246)",STAGE 3/6 mcw,42,1000,0.4845182312713929
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.02(246)",STAGE 3/6 mcw,42,1050,0.484683655491243
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.02(246)",STAGE 3/6 mcw,42,1100,0.4844613058107325
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.02(246)",STAGE 3/6 mcw,42,1150,0.4843918760672629
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.02(246)",STAGE 3/6 mcw,42,1200,0.4837340623530488
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.02(246)",STAGE 3/6 mcw,42,1250,0.4832868762135514
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.02(246)",STAGE 3/6 mcw,42,1300,0.4830482523944985
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.02(246)",STAGE 3/6 mcw,42,1350,0.4827413326795328
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.02(246)",STAGE 3/6 mcw,42,1400,0.4829386972233728
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.02(246)",STAGE 3/6 mcw,42,1450,0.4826150180147296
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.02(246)",STAGE 3/6 mcw,42,1500,0.4826817447823213
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.1(1232)",STAGE 3/6 mcw,42,50,0.4331532418325784
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.1(1232)",STAGE 3/6 mcw,42,100,0.4740656537690028
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.1(1232)",STAGE 3/6 mcw,42,150,0.4841747919469342
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.1(1232)",STAGE 3/6 mcw,42,200,0.4877568806176159
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.1(1232)",STAGE 3/6 mcw,42,210,0.4880669532056264
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.1(1232)",STAGE 3/6 mcw,42,220,0.4885204396237343
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.1(1232)",STAGE 3/6 mcw,42,230,0.48842034415004
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.1(1232)",STAGE 3/6 mcw,42,240,0.488502395242384
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.1(1232)",STAGE 3/6 mcw,42,250,0.4892374630701167
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.1(1232)",STAGE 3/6 mcw,42,260,0.4886996441510128
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.1(1232)",STAGE 3/6 mcw,42,270,0.4890217960498073
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.1(1232)",STAGE 3/6 mcw,42,280,0.489322767739742
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.1(1232)",STAGE 3/6 mcw,42,290,0.4891314555818223
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.1(1232)",STAGE 3/6 mcw,42,300,0.4888393459749657
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.1(1232)",STAGE 3/6 mcw,42,310,0.4882009675341392
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.1(1232)",STAGE 3/6 mcw,42,320,0.4880382504011944
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.1(1232)",STAGE 3/6 mcw,42,330,0.488320653203924
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.1(1232)",STAGE 3/6 mcw,42,340,0.4880802759022361
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.1(1232)",STAGE 3/6 mcw,42,350,0.4887639248603445
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.1(1232)",STAGE 3/6 mcw,42,400,0.4883547412704321
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.1(1232)",STAGE 3/6 mcw,42,450,0.4875917252972976
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.1(1232)",STAGE 3/6 mcw,42,500,0.4873192001500687
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.1(1232)",STAGE 3/6 mcw,42,550,0.4881771219506784
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.1(1232)",STAGE 3/6 mcw,42,600,0.4876947630419405
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.1(1232)",STAGE 3/6 mcw,42,650,0.4866181867592641
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.1(1232)",STAGE 3/6 mcw,42,700,0.486567290750747
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.1(1232)",STAGE 3/6 mcw,42,750,0.4861041735098308
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.1(1232)",STAGE 3/6 mcw,42,800,0.4865129790822654
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.1(1232)",STAGE 3/6 mcw,42,850,0.4862131574316665
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.1(1232)",STAGE 3/6 mcw,42,900,0.485980539285235
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.1(1232)",STAGE 3/6 mcw,42,950,0.4858665858026716
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.1(1232)",STAGE 3/6 mcw,42,1000,0.4852726686646023
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.1(1232)",STAGE 3/6 mcw,42,1050,0.4848777863651485
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.1(1232)",STAGE 3/6 mcw,42,1100,0.4846832175074572
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.1(1232)",STAGE 3/6 mcw,42,1150,0.4842554379164548
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.1(1232)",STAGE 3/6 mcw,42,1200,0.483765462885634
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.1(1232)",STAGE 3/6 mcw,42,1250,0.4835815798554786
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.1(1232)",STAGE 3/6 mcw,42,1300,0.4836786393826982
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.1(1232)",STAGE 3/6 mcw,42,1350,0.4841653849953015
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.1(1232)",STAGE 3/6 mcw,42,1400,0.4850683504935946
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.1(1232)",STAGE 3/6 mcw,42,1450,0.4850561091294249
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.1(1232)",STAGE 3/6 mcw,42,1500,0.48504047559471
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.3(3695)",STAGE 3/6 mcw,42,50,0.4342624977113697
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.3(3695)",STAGE 3/6 mcw,42,100,0.470256868627685
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.3(3695)",STAGE 3/6 mcw,42,150,0.4781890040730367
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.3(3695)",STAGE 3/6 mcw,42,200,0.4801850158931601
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.3(3695)",STAGE 3/6 mcw,42,250,0.4817768872738094
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.3(3695)",STAGE 3/6 mcw,42,300,0.4820856900475421
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.3(3695)",STAGE 3/6 mcw,42,350,0.4820238864132827
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.3(3695)",STAGE 3/6 mcw,42,400,0.4819383251142135
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.3(3695)",STAGE 3/6 mcw,42,450,0.4818478299593793
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.3(3695)",STAGE 3/6 mcw,42,460,0.4822383064832595
"depth=3, lr=0.05, lam=0.1(1232), mcw=0.3(3695)",STAGE 3/6 mcw,42,470,0.4821746689926433
