ID,description,units,themeLabel
CAT_SOHL70_11,"1970 land-use and land-cover type Grassland Areas dominated by grasses and forbs. In rare cases, herbaceous cover is less than 25%, but exceeds the combined cover of the woody species present. These areas are not subject to intensive management, but they are often utilized for grazing. -9999 denotes NODATA or coverage does not cover catchment.",percent,Land Cover
CAT_SOHL70_12,1970 land-use and land-cover type Shrubland Areas dominated by shrubs; shrub canopy accounts for 25 to 100% of the cover. Shrub cover is generally greater than 25% when tree cover is less than 25%. Shrub cover may be less than 25% in cases when the cover of other life forms (e.g. herbaceous or tree) is less than 25% and shrubs cover exceeds the cover of the other life forms. -9999 denotes NODATA or coverage does not cover catchment.,percent,Land Cover
CAT_SOHL70_13,"1970 land-use and land-cover type Cultivated Cropland Areas dominated by vegetation that has been planted or is intensively managed for the production of food, feed, or fiber; or is maintained in developed settings for specific purposes. Includes cultivated crops, row crops, small grains, and fallow fields. -9999 denotes NODATA or coverage does not cover catchment.",percent,Land Cover
CAT_SOHL70_14,"1970 land-use and land-cover type Hay/Pasture Areas of grasses, legumes, or grass-legume mixtures planted for livestock grazing or the production of seed or hay crops. -9999 denotes NODATA or coverage does not cover catchment.",percent,Land Cover
CAT_SOHL70_15,1970 land-use and land-cover type Herbaceous Wetland Areas where perennial herbaceous vegetation accounts for 75% to 100% of the cover and the soil or substrate is periodically saturated with or covered with water. -9999 denotes NODATA or coverage does not cover catchment.,percent,Land Cover
CAT_SOHL70_16,1970 land-use and land-cover type Woody Wetland Areas where forest or shrubland vegetation accounts for 25% to 100% of the cover and the soil or substrate is periodically saturated with or covered with water. -9999 denotes NODATA or coverage does not cover catchment.,percent,Land Cover
CAT_SOHL70_17,"1970 land-use and land-cover type Ice/Snow Areas characterized by a perennial cover of ice and/or snow, generally greater than 25% of total cover. -9999 denotes NODATA or coverage does not cover catchment.",percent,Land Cover
CAT_SOHL80_1,"1980 land-use and land-cover type Water Areas of open water, generally with less than 25% vegetation/land cover, where 80 is the last 2 digits of the year represented. -9999 denotes NODATA or coverage does not cover catchment.",percent,Land Cover
CAT_SOHL80_2,"1980 land-use and land-cover type Developed Areas characterized by a high percentage (20% or greater) of constructed material (concrete, asphalt, buildings, etc.), where 80 is the last 2 digits of the year represented. -9999 denotes NODATA or coverage does not cover catchment.",percent,Land Cover
CAT_SOHL80_3,unknown,unknown,Land Cover
CAT_SOHL80_4,unknown,unknown,Land Cover
CAT_SOHL80_5,unknown,unknown,Land Cover
CAT_SOHL80_6,1980 land-use and land-cover type Mining Areas of extractive mining activities with surface expressions. -9999 denotes NODATA or coverage does not cover catchment.,percent,Land Cover
CAT_SOHL80_7,"1980 land-use and land-cover type Barren Areas characterized by bare rock, gravel, sand, silt, clay, or other earthen material, with little or no green vegetation present regardless of its inherent ability to support life. Vegetation, if present, is more widely spaced and scrubby than that in the green vegetated categories; lichen cover may be extensive. -9999 denotes NODATA or coverage does not cover catchment.",percent,Land Cover
CAT_SOHL80_8,1980 land-use and land-cover type DDeciduous Forest Areas dominated by trees where 75% or more of the tree species shed foliage simultaneously in response to seasonal change. -9999 denotes NODATA or coverage does not cover catchment.,percent,Land Cover
CAT_SOHL80_9,1980 land-use and land-cover type Evergreen Forest Areas dominated by trees where 75% or more of the tree species maintain their leaves all year. Canopy is never without green foliage. -9999 denotes NODATA or coverage does not cover catchment.,percent,Land Cover
CAT_SOHL80_10,1980 land-use and land-cover type Mixed Forest Areas dominated by trees where neither deciduous nor evergreen species represent more than 75% of the cover present. -9999 denotes NODATA or coverage does not cover catchment.,percent,Land Cover
CAT_SOHL80_11,"1980 land-use and land-cover type Grassland Areas dominated by grasses and forbs. In rare cases, herbaceous cover is less than 25%, but exceeds the combined cover of the woody species present. These areas are not subject to intensive management, but they are often utilized for grazing. -9999 denotes NODATA or coverage does not cover catchment.",percent,Land Cover
CAT_SOHL80_12,1980 land-use and land-cover type Shrubland Areas dominated by shrubs; shrub canopy accounts for 25 to 100% of the cover. Shrub cover is generally greater than 25% when tree cover is less than 25%. Shrub cover may be less than 25% in cases when the cover of other life forms (e.g. herbaceous or tree) is less than 25% and shrubs cover exceeds the cover of the other life forms. -9999 denotes NODATA or coverage does not cover catchment.,percent,Land Cover
CAT_SOHL80_13,"1980 land-use and land-cover type Cultivated Cropland Areas dominated by vegetation that has been planted or is intensively managed for the production of food, feed, or fiber; or is maintained in developed settings for specific purposes. Includes cultivated crops, row crops, small grains, and fallow fields. -9999 denotes NODATA or coverage does not cover catchment.",percent,Land Cover
CAT_SOHL80_14,"1980 land-use and land-cover type Hay/Pasture Areas of grasses, legumes, or grass-legume mixtures planted for livestock grazing or the production of seed or hay crops. -9999 denotes NODATA or coverage does not cover catchment.",percent,Land Cover
CAT_SOHL80_15,1980 land-use and land-cover type Herbaceous Wetland Areas where perennial herbaceous vegetation accounts for 75% to 100% of the cover and the soil or substrate is periodically saturated with or covered with water. -9999 denotes NODATA or coverage does not cover catchment.,percent,Land Cover
CAT_SOHL80_16,1980 land-use and land-cover type Woody Wetland Areas where forest or shrubland vegetation accounts for 25% to 100% of the cover and the soil or substrate is periodically saturated with or covered with water. -9999 denotes NODATA or coverage does not cover catchment.,percent,Land Cover
CAT_SOHL80_17,"1980 land-use and land-cover type Ice/Snow Areas characterized by a perennial cover of ice and/or snow, generally greater than 25% of total cover. -9999 denotes NODATA or coverage does not cover catchment.",percent,Land Cover
CAT_SOHL90_1,"1990 land-use and land-cover type Water Areas of open water, generally with less than 25% vegetation/land cover, where 90 is the last 2 digits of the year represented. -9999 denotes NODATA or coverage does not cover catchment.",percent,Land Cover
CAT_SOHL90_2,"1990 land-use and land-cover type Developed Areas characterized by a high percentage (20% or greater) of constructed material (concrete, asphalt, buildings, etc.), where 90 is the last 2 digits of the year represented. -9999 denotes NODATA or coverage does not cover catchment.",percent,Land Cover
CAT_SOHL90_3,unknown,unknown,Land Cover
CAT_SOHL90_4,unknown,unknown,Land Cover
CAT_SOHL90_5,unknown,unknown,Land Cover
CAT_SOHL90_6,1990 land-use and land-cover type Mining Areas of extractive mining activities with surface expressions. -9999 denotes NODATA or coverage does not cover catchment.,percent,Land Cover
CAT_SOHL90_7,"1990 land-use and land-cover type Barren Areas characterized by bare rock, gravel, sand, silt, clay, or other earthen material, with little or no green vegetation present regardless of its inherent ability to support life. Vegetation, if present, is more widely spaced and scrubby than that in the green vegetated categories; lichen cover may be extensive. -9999 denotes NODATA or coverage does not cover catchment.",percent,Land Cover
CAT_SOHL90_8,1990 land-use and land-cover type DDeciduous Forest Areas dominated by trees where 75% or more of the tree species shed foliage simultaneously in response to seasonal change. -9999 denotes NODATA or coverage does not cover catchment.,percent,Land Cover
CAT_SOHL90_9,1990 land-use and land-cover type Evergreen Forest Areas dominated by trees where 75% or more of the tree species maintain their leaves all year. Canopy is never without green foliage. -9999 denotes NODATA or coverage does not cover catchment.,percent,Land Cover
